,Name,Genre,Year,reviews,min_rating,avr_rating,max_rating
2974,Bats ,Horror|Thriller,1999,67.0,1.0,1.835820895522388,5.0
2975,"Best Man, The ",Drama,1999,111.0,1.0,3.036036036036036,5.0
2976,Bringing Out the Dead ,Drama|Horror,1999,557.0,1.0,3.0718132854578095,5.0
2977,Crazy in Alabama ,Comedy|Drama,1999,45.0,1.0,2.911111111111111,5.0
2978,Three to Tango ,Comedy|Romance,1999,103.0,1.0,2.8446601941747574,5.0
2979,Body Shots ,Drama,1999,37.0,1.0,2.189189189189189,5.0
2980,Men Cry Bullets ,Drama,1997,0.0,,,
2981,"Brother, Can You Spare a Dime? ",Documentary,1975,15.0,1.0,3.7333333333333334,5.0
2982,"Guardian, The ",Horror|Thriller,1990,38.0,1.0,2.1052631578947367,5.0
2983,"Ipcress File, The ",Thriller,1965,81.0,1.0,3.9876543209876543,5.0
2984,On Any Sunday ,Documentary,1971,9.0,1.0,3.4444444444444446,5.0
2985,Robocop ,Action|Crime|Sci-Fi,1987,1229.0,1.0,3.451586655817738,5.0
2986,Robocop 2 ,Action|Crime|Sci-Fi,1990,493.0,1.0,2.3813387423935093,5.0
2987,Who Framed Roger Rabbit? ,Adventure|Animation|Film-Noir,1988,1799.0,1.0,3.6798221234018897,5.0
2988,Melvin and Howard ,Drama,1980,108.0,2.0,3.638888888888889,5.0
2989,For Your Eyes Only ,Action,1981,425.0,1.0,3.501176470588235,5.0
2990,Licence to Kill ,Action,1989,385.0,1.0,3.2,5.0
2991,Live and Let Die ,Action,1973,422.0,1.0,3.5924170616113744,5.0
2992,Rawhead Rex ,Horror|Thriller,1986,31.0,1.0,2.4838709677419355,5.0
2993,Thunderball ,Action,1965,404.0,1.0,3.7054455445544554,5.0
2994,"City, The ",Drama,1998,10.0,2.0,3.5,5.0
2995,"House on Haunted Hill, The ",Horror,1999,341.0,1.0,2.30791788856305,5.0
2996,Music of the Heart ,Drama,1999,133.0,1.0,3.4285714285714284,5.0
2997,Being John Malkovich ,Comedy,1999,2241.0,1.0,4.125390450691656,5.0
2998,Dreaming of Joseph Lees ,Romance,1998,13.0,1.0,3.5384615384615383,5.0
2999,Man of the Century ,Comedy,1999,4.0,3.0,4.0,5.0
3000,"Princess Mononoke, The (Mononoke Hime) ",Action|Adventure|Animation,1997,345.0,1.0,4.147826086956521,5.0
3001,"Suburbans, The ",Drama,1999,6.0,1.0,1.6666666666666667,2.0
3002,My Best Fiend (Mein liebster Feind) ,Documentary,1999,35.0,1.0,3.914285714285714,5.0
3003,Train of Life (Train De Vie) ,Comedy|Drama,1998,8.0,1.0,3.25,5.0
3004,"Bachelor, The ",Comedy|Romance,1999,252.0,1.0,2.4801587301587302,5.0
3005,"Bone Collector, The ",Thriller,1999,640.0,1.0,3.3765625,5.0
3006,"Insider, The ",Drama,1999,884.0,1.0,4.0588235294117645,5.0
3007,American Movie ,Documentary,1999,295.0,1.0,4.013559322033898,5.0
3008,Last Night ,Thriller,1998,51.0,1.0,3.7254901960784315,5.0
3009,Portraits Chinois ,Drama,1996,0.0,,,
3010,Rosetta ,Drama,1999,35.0,1.0,3.6,5.0
3011,"They Shoot Horses, Don't They? ",Drama,1969,149.0,1.0,3.610738255033557,5.0
3012,Battling Butler ,Comedy,1926,10.0,1.0,3.4,5.0
3013,Bride of Re-Animator ,Comedy|Horror,1990,65.0,1.0,2.8923076923076922,5.0
3014,Bustin' Loose ,Comedy,1981,49.0,1.0,2.9183673469387754,5.0
3015,Coma ,Thriller,1978,144.0,1.0,3.375,5.0
3016,Creepshow ,Horror,1982,447.0,1.0,3.1588366890380315,5.0
3017,Creepshow 2 ,Horror,1987,104.0,1.0,2.5288461538461537,5.0
3018,Re-Animator ,Horror,1985,248.0,1.0,3.475806451612903,5.0
3019,Drugstore Cowboy ,Crime|Drama,1989,416.0,1.0,3.920673076923077,5.0
3020,Falling Down ,Action|Drama,1993,524.0,1.0,3.4522900763358777,5.0
3021,"Funhouse, The ",Horror,1981,36.0,1.0,2.861111111111111,5.0
3022,"General, The ",Comedy,1927,206.0,1.0,4.368932038834951,5.0
3023,My Best Girl ,Comedy|Romance,1927,0.0,,,
3024,Piranha ,Horror|Sci-Fi,1978,161.0,1.0,2.347826086956522,5.0
3025,Rough Night in Jericho ,Western,1967,14.0,1.0,3.2857142857142856,5.0
3026,Slaughterhouse ,Horror,1987,8.0,1.0,1.5,4.0
3027,Slaughterhouse 2 ,Horror,1988,7.0,1.0,1.1428571428571428,2.0
3028,"Taming of the Shrew, The ",Comedy,1967,139.0,1.0,3.762589928057554,5.0
3029,Nighthawks ,Action|Drama,1981,190.0,1.0,3.2736842105263158,5.0
3030,Yojimbo ,Comedy|Drama|Western,1961,215.0,1.0,4.404651162790698,5.0
3031,Repossessed ,Comedy,1990,53.0,1.0,2.150943396226415,4.0
3032,"Omega Man, The ",Sci-Fi,1971,224.0,1.0,3.5401785714285716,5.0
3033,Spaceballs ,Comedy|Sci-Fi,1987,899.0,1.0,3.2836484983314795,5.0
3034,Robin Hood ,Animation|Children's,1973,343.0,1.0,3.7434402332361514,5.0
3035,Mister Roberts ,Comedy|Drama|War,1955,421.0,1.0,4.149643705463183,5.0
3036,Quest for Fire ,Adventure,1981,174.0,1.0,3.2298850574712645,5.0
3037,Little Big Man ,Comedy|Drama|Western,1970,591.0,1.0,4.04399323181049,5.0
3038,"Face in the Crowd, A ",Drama,1957,74.0,1.0,4.202702702702703,5.0
3039,Trading Places ,Comedy,1983,839.0,1.0,3.828367103694875,5.0
3040,Meatballs ,Comedy,1979,315.0,1.0,3.311111111111111,5.0
3041,Meatballs Part II ,Comedy,1984,73.0,1.0,1.6986301369863013,4.0
3042,Meatballs III ,Comedy,1987,65.0,1.0,1.5538461538461539,5.0
3043,Meatballs 4 ,Comedy,1992,40.0,1.0,1.725,5.0
3044,Dead Again ,Mystery|Romance|Thriller,1991,583.0,1.0,3.855917667238422,5.0
3045,Peter's Friends ,Comedy|Drama,1992,118.0,1.0,3.093220338983051,5.0
3046,"Incredibly True Adventure of Two Girls in Love, The ",Comedy|Romance,1995,85.0,1.0,3.4941176470588236,5.0
3047,Experience Preferred... But Not Essential ,Drama,1982,18.0,2.0,3.5555555555555554,5.0
3048,Under the Rainbow ,Comedy,1981,71.0,1.0,2.352112676056338,5.0
3049,How I Won the War ,Comedy|War,1967,37.0,1.0,3.2432432432432434,5.0
3050,Light It Up ,Drama,1999,16.0,1.0,3.125,5.0
3051,Anywhere But Here ,Drama,1999,161.0,1.0,2.950310559006211,5.0
3052,Dogma ,Comedy,1999,989.0,1.0,3.7128412537917086,5.0
3053,"Messenger: The Story of Joan of Arc, The ",Drama|War,1999,341.0,1.0,3.0175953079178885,5.0
3054,Pokйmon: The First Movie ,Animation|Children's,1998,136.0,1.0,1.9779411764705883,5.0
3055,Felicia's Journey ,Thriller,1999,82.0,1.0,3.3902439024390243,5.0
3056,Oxygen ,Thriller,1999,6.0,3.0,3.6666666666666665,4.0
3057,Where's Marlowe? ,Comedy,1999,2.0,4.0,4.0,4.0
3058,"Ape, The ",Horror|Sci-Fi,1940,12.0,1.0,2.1666666666666665,4.0
3059,British Intelligence ,Drama,1940,0.0,,,
3060,"Commitments, The ",Comedy|Drama,1991,558.0,1.0,3.8315412186379927,5.0
3061,Holiday Inn ,Comedy|Musical,1942,275.0,1.0,3.88,5.0
3062,"Longest Day, The ",Action|Drama|War,1962,352.0,1.0,3.971590909090909,5.0
3063,Poison Ivy ,Thriller,1992,139.0,1.0,2.7194244604316546,5.0
3064,Poison Ivy: New Seduction ,Thriller,1997,60.0,1.0,2.5,5.0
3065,Ten Benny ,Drama,1997,1.0,4.0,4.0,4.0
3066,Tora! Tora! Tora! ,War,1970,194.0,1.0,3.7010309278350517,5.0
3067,Women on the Verge of a Nervous Breakdown ,Comedy|Drama,1988,353.0,1.0,3.8923512747875355,5.0
3068,"Verdict, The ",Drama,1982,379.0,2.0,3.865435356200528,5.0
3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The ",Drama,1972,55.0,2.0,3.8181818181818183,5.0
3070,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The ",Adventure|Comedy|Sci-Fi,1984,611.0,1.0,3.3878887070376433,5.0
3071,Stand and Deliver ,Drama,1987,327.0,1.0,3.764525993883792,5.0
3072,Moonstruck ,Comedy,1987,982.0,1.0,3.7871690427698574,5.0
3073,"Sandpiper, The ",Drama|Romance,1965,33.0,1.0,3.242424242424242,5.0
3074,Jeremiah Johnson ,Western,1972,222.0,1.0,3.7882882882882885,5.0
3075,Repulsion ,Thriller,1965,69.0,1.0,3.9855072463768115,5.0
3076,Irma la Douce ,Comedy,1963,93.0,1.0,3.7096774193548385,5.0
3077,42 Up ,Documentary,1998,88.0,1.0,4.2272727272727275,5.0
3078,Liberty Heights ,Drama,1999,155.0,1.0,3.6516129032258067,5.0
3079,Mansfield Park ,Drama,1999,145.0,1.0,3.882758620689655,5.0
3080,"Goodbye, 20th Century (Zbogum na dvadesetiot vek) ",Drama|Sci-Fi,1998,0.0,,,
3081,Sleepy Hollow ,Horror|Romance,1999,1066.0,1.0,3.516885553470919,5.0
3082,"World Is Not Enough, The ",Action|Thriller,1999,862.0,1.0,3.379350348027842,5.0
3083,All About My Mother (Todo Sobre Mi Madre) ,Comedy|Drama,1999,394.0,1.0,4.086294416243655,5.0
3084,Home Page ,Documentary,1999,2.0,3.0,3.5,4.0
3085,"Living Dead Girl, The (La Morte Vivante) ",Horror,1982,2.0,1.0,2.5,4.0
3086,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) ,Comedy,1934,81.0,1.0,3.580246913580247,5.0
3087,Scrooged ,Comedy,1988,516.0,1.0,3.4786821705426356,5.0
3088,Harvey ,Comedy,1950,356.0,1.0,4.089887640449438,5.0
3089,"Bicycle Thief, The (Ladri di biciclette) ",Drama,1948,252.0,1.0,4.357142857142857,5.0
3090,Matewan ,Drama,1987,177.0,1.0,4.141242937853107,5.0
3091,Kagemusha ,Drama|War,1980,141.0,1.0,4.283687943262412,5.0
3092,Chushingura ,Drama,1962,20.0,2.0,4.0,5.0
3093,McCabe & Mrs. Miller ,Drama|Western,1971,208.0,1.0,3.6971153846153846,5.0
3094,Maurice ,Drama|Romance,1987,101.0,1.0,3.8514851485148514,5.0
3095,"Grapes of Wrath, The ",Drama,1940,521.0,1.0,4.134357005758157,5.0
3096,My Man Godfrey ,Comedy,1957,93.0,1.0,3.956989247311828,5.0
3097,"Shop Around the Corner, The ",Comedy|Romance,1940,206.0,1.0,4.038834951456311,5.0
3098,"Natural, The ",Drama,1984,548.0,1.0,3.832116788321168,5.0
3099,Shampoo ,Comedy|Romance,1975,273.0,1.0,3.238095238095238,5.0
3100,"River Runs Through It, A ",Drama,1992,623.0,1.0,3.756019261637239,5.0
3101,Fatal Attraction ,Thriller,1987,802.0,1.0,3.669576059850374,5.0
3102,Jagged Edge ,Thriller,1985,244.0,1.0,3.6434426229508197,5.0
3103,Stanley & Iris ,Drama|Romance,1990,68.0,1.0,3.0588235294117645,5.0
3104,Midnight Run ,Action|Adventure|Comedy|Crime,1988,765.0,1.0,3.8562091503267975,5.0
3105,Awakenings ,Drama,1990,680.0,1.0,3.7808823529411764,5.0
3106,Come See the Paradise ,Drama|Romance,1990,25.0,1.0,3.24,5.0
3107,Backdraft ,Action|Drama,1991,869.0,1.0,3.440736478711162,5.0
3108,"Fisher King, The ",Comedy|Drama|Romance,1991,945.0,1.0,3.6264550264550266,5.0
3109,"River, The ",Drama,1984,64.0,1.0,3.21875,5.0
3110,Country ,Drama,1984,33.0,1.0,3.393939393939394,5.0
3111,Places in the Heart ,Drama,1984,213.0,1.0,3.699530516431925,5.0
3112,'Night Mother ,Drama,1986,70.0,1.0,3.3714285714285714,5.0
3113,End of Days ,Action|Thriller,1999,564.0,1.0,2.629432624113475,5.0
3114,Toy Story 2 ,Animation|Children's|Comedy,1999,1585.0,1.0,4.218927444794953,5.0
3115,Flawless ,Drama,1999,110.0,1.0,3.1636363636363636,5.0
3116,Miss Julie ,Drama,1999,11.0,1.0,2.727272727272727,4.0
3117,Ride with the Devil ,Drama|Romance|War,1999,73.0,1.0,3.3013698630136985,5.0
3118,Tumbleweeds ,Drama,1999,66.0,1.0,3.5303030303030303,5.0
3119,Bay of Blood (Reazione a catena) ,Horror,1971,3.0,1.0,1.6666666666666667,3.0
3120,"Distinguished Gentleman, The ",Comedy,1992,130.0,1.0,3.0153846153846153,5.0
3121,"Hitch-Hiker, The ",Film-Noir,1953,18.0,2.0,3.5555555555555554,5.0
3122,Santa Fe Trail ,Drama|Romance|Western,1940,29.0,2.0,3.3793103448275863,5.0
3123,Spring Fever USA (a.k.a. Lauderdale) ,Comedy,1989,3.0,1.0,1.0,1.0
3124,Agnes Browne ,Comedy|Drama,1999,34.0,1.0,3.323529411764706,5.0
3125,"End of the Affair, The ",Drama,1999,200.0,1.0,3.515,5.0
3126,"End of the Affair, The ",Drama,1955,3.0,4.0,4.0,4.0
3127,Holy Smoke ,Drama,1999,56.0,1.0,3.232142857142857,5.0
3128,"Map of the World, A ",Drama,1999,51.0,1.0,3.450980392156863,5.0
3129,Sweet and Lowdown ,Comedy|Drama,1999,288.0,1.0,3.701388888888889,5.0
3130,Bonfire of the Vanities ,Comedy,1990,118.0,1.0,2.3728813559322033,5.0
3131,Broadway Damage ,Comedy,1997,2.0,3.0,3.5,4.0
3132,Daddy Long Legs ,Comedy,1919,38.0,1.0,3.6315789473684212,5.0
3133,Go West ,Comedy,1925,42.0,1.0,3.7142857142857144,5.0
3134,"Grand Illusion (Grande illusion, La) ",Drama|War,1937,165.0,1.0,4.33939393939394,5.0
3135,"Great Santini, The ",Drama,1979,195.0,1.0,3.948717948717949,5.0
3136,"James Dean Story, The ",Documentary,1957,3.0,1.0,3.0,4.0
3137,"Sea Wolves, The ",Action|War,1980,16.0,2.0,3.8125,5.0
3138,Stealing Home ,Drama,1988,66.0,1.0,3.196969696969697,5.0
3139,Tarzan the Fearless ,Action|Adventure,1933,17.0,1.0,3.176470588235294,5.0
3140,"Three Ages, The ",Comedy,1923,9.0,1.0,3.4444444444444446,5.0
3141,"Two Jakes, The ",Drama,1990,62.0,1.0,3.0483870967741935,5.0
3142,U2: Rattle and Hum ,Documentary|Musical,1988,130.0,1.0,3.3846153846153846,5.0
3143,Hell in the Pacific ,Drama|War,1968,33.0,1.0,3.696969696969697,5.0
3144,"Glass Bottom Boat, The ",Comedy|Romance,1966,49.0,1.0,3.2653061224489797,5.0
3145,"Cradle Will Rock, The ",Drama,1999,259.0,1.0,3.359073359073359,5.0
3146,Deuce Bigalow: Male Gigolo ,Comedy,1999,308.0,1.0,2.762987012987013,5.0
3147,"Green Mile, The ",Drama|Thriller,1999,1222.0,1.0,4.154664484451718,5.0
3148,"Cider House Rules, The ",Drama,1999,711.0,1.0,3.952180028129395,5.0
3149,Diamonds ,Mystery,1999,9.0,1.0,2.4444444444444446,4.0
3150,"War Zone, The ",Drama,1999,60.0,1.0,3.683333333333333,5.0
3151,"Bat Whispers, The ",Crime|Drama|Mystery,1930,1.0,2.0,2.0,2.0
3152,"Last Picture Show, The ",Drama,1971,354.0,1.0,3.9717514124293785,5.0
3153,"7th Voyage of Sinbad, The ",Action|Adventure|Fantasy,1958,258.0,1.0,3.616279069767442,5.0
3154,Blood on the Sun ,Drama|War,1945,8.0,3.0,3.5,5.0
3155,Anna and the King ,Drama|Romance,1999,333.0,1.0,3.4144144144144146,5.0
3156,Bicentennial Man ,Comedy|Drama|Sci-Fi,1999,383.0,1.0,2.906005221932115,5.0
3157,Stuart Little ,Children's|Comedy,1999,520.0,1.0,3.15,5.0
3158,"Emperor and the Assassin, The (Jing ke ci qin wang) ",Drama,1999,44.0,1.0,3.6363636363636362,5.0
3159,Fantasia 2000 ,Animation|Children's|Musical,1999,453.0,1.0,3.8057395143487858,5.0
3160,Magnolia ,Drama,1999,1113.0,1.0,3.8939802336028753,5.0
3161,Onegin ,Drama,1999,19.0,2.0,3.473684210526316,5.0
3162,Simpatico ,Comedy|Drama,1999,21.0,1.0,2.4761904761904763,4.0
3163,Topsy-Turvy ,Drama,1999,304.0,1.0,3.7039473684210527,5.0
3164,"Alley Cats, The ",Drama,1968,1.0,4.0,4.0,4.0
3165,Boiling Point ,Action|Drama,1993,61.0,1.0,2.622950819672131,5.0
3166,Brenda Starr ,Adventure,1989,6.0,1.0,1.1666666666666667,2.0
3167,Carnal Knowledge ,Drama,1971,166.0,1.0,3.6325301204819276,5.0
3168,Easy Rider ,Adventure|Drama,1969,485.0,1.0,3.7711340206185566,5.0
3169,"Falcon and the Snowman, The ",Drama,1984,253.0,1.0,3.513833992094862,5.0
3170,Hi-Yo Silver ,Western,1940,0.0,,,
3171,Room at the Top ,Drama,1959,25.0,3.0,3.92,5.0
3172,Ulysses  ,Adventure,1954,1.0,5.0,5.0,5.0
3173,Any Given Sunday ,Drama,1999,483.0,1.0,3.1262939958592133,5.0
3174,Man on the Moon ,Comedy|Drama,1999,874.0,1.0,3.48512585812357,5.0
3175,Galaxy Quest ,Adventure|Comedy|Sci-Fi,1999,1728.0,1.0,3.771412037037037,5.0
3176,"Talented Mr. Ripley, The ",Drama|Mystery|Thriller,1999,1331.0,1.0,3.503380916604057,5.0
3177,Next Friday ,Comedy,1999,168.0,1.0,2.6011904761904763,5.0
3178,"Hurricane, The ",Drama,1999,509.0,1.0,3.848722986247544,5.0
3179,Angela's Ashes ,Drama,1999,225.0,1.0,3.4133333333333336,5.0
3180,Play it to the Bone ,Comedy|Drama,1999,70.0,1.0,2.2,4.0
3181,Titus ,Drama,1999,163.0,1.0,3.7116564417177913,5.0
3182,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. ,Documentary,1999,124.0,1.0,3.9596774193548385,5.0
3183,"Third Miracle, The ",Drama,1999,45.0,1.0,3.6222222222222222,5.0
3184,Montana ,Action|Comedy|Crime|Drama,1998,5.0,2.0,3.0,4.0
3185,Snow Falling on Cedars ,Drama,1999,398.0,1.0,3.4120603015075375,5.0
3186,"Girl, Interrupted ",Drama,1999,431.0,1.0,3.4779582366589326,5.0
3187,Trans ,Drama,1998,3.0,2.0,3.0,4.0
3188,"Life and Times of Hank Greenberg, The ",Documentary,1998,54.0,1.0,3.7037037037037037,5.0
3189,My Dog Skip ,Comedy,1999,300.0,1.0,3.6433333333333335,5.0
3190,Supernova ,Adventure|Sci-Fi,2000,161.0,1.0,2.1490683229813663,5.0
3191,"Quarry, The ",Drama,1998,0.0,,,
3192,"Terrorist, The  ",Drama,1998,24.0,2.0,4.083333333333333,5.0
3193,Creature ,Documentary,1999,0.0,,,
3194,"Way We Were, The ",Drama,1973,220.0,1.0,3.3045454545454547,5.0
3195,Tess of the Storm Country ,Drama,1922,0.0,,,
3196,Stalag 17 ,Drama|War,1953,394.0,1.0,4.228426395939087,5.0
3197,"Presidio, The ",Action,1988,251.0,1.0,3.302788844621514,5.0
3198,Papillon ,Drama,1973,325.0,1.0,4.073846153846154,5.0
3199,Pal Joey ,Comedy|Musical|Romance,1957,72.0,1.0,3.3472222222222223,5.0
3200,"Last Detail, The ",Comedy|Drama,1973,172.0,1.0,3.8488372093023258,5.0
3201,Five Easy Pieces ,Drama,1970,359.0,1.0,3.9526462395543174,5.0
3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) ,Drama,1971,1.0,1.0,1.0,1.0
3203,Dead Calm ,Thriller,1989,497.0,1.0,3.6780684104627768,5.0
3204,"Boys from Brazil, The ",Thriller,1978,204.0,1.0,3.661764705882353,5.0
3205,Black Sunday (La Maschera Del Demonio) ,Horror,1960,4.0,1.0,2.25,5.0
3206,Against All Odds ,Romance,1984,133.0,1.0,3.2481203007518795,5.0
3207,"Snows of Kilimanjaro, The ",Adventure,1952,5.0,2.0,3.2,4.0
3208,Loaded Weapon 1 ,Action|Comedy,1993,264.0,1.0,2.7613636363636362,5.0
3209,"Loves of Carmen, The ",Drama,1948,1.0,1.0,1.0,1.0
3210,Fast Times at Ridgemont High ,Comedy,1982,886.0,1.0,3.8374717832957113,5.0
3211,"Cry in the Dark, A ",Drama,1988,66.0,1.0,3.515151515151515,5.0
3212,Born to Win ,Drama,1971,2.0,2.0,2.5,3.0
3213,Batman: Mask of the Phantasm ,Animation|Children's,1993,232.0,1.0,3.560344827586207,5.0
3214,American Flyers ,Drama,1985,97.0,1.0,3.329896907216495,5.0
3215,Voyage of the Damned ,Drama,1976,11.0,1.0,3.1818181818181817,5.0
3216,Vampyros Lesbos (Las Vampiras) ,Horror,1970,3.0,1.0,3.3333333333333335,5.0
3217,"Star Is Born, A ",Drama,1937,91.0,1.0,3.3516483516483517,5.0
3218,Poison ,Drama,1991,32.0,1.0,3.1875,5.0
3219,Pacific Heights ,Thriller,1990,447.0,1.0,3.2550335570469797,5.0
3220,Night Tide ,Drama,1961,1.0,2.0,2.0,2.0
3221,"Draughtsman's Contract, The ",Drama,1982,29.0,1.0,3.413793103448276,5.0
3222,Carmen ,Drama,1984,30.0,2.0,4.166666666666667,5.0
3223,"Zed & Two Noughts, A ",Drama,1985,29.0,1.0,3.413793103448276,5.0
3224,Woman in the Dunes (Suna no onna) ,Drama,1964,77.0,1.0,4.0519480519480515,5.0
3225,Down to You ,Comedy|Romance,2000,122.0,1.0,2.6885245901639343,5.0
3226,Hellhounds on My Trail ,Documentary,1999,0.0,,,
3227,"Not Love, Just Frenzy (Mбs que amor, frenesн) ",Comedy|Drama|Thriller,1996,0.0,,,
3228,Wirey Spindell ,Comedy,1999,2.0,1.0,1.0,1.0
3229,Another Man's Poison ,Crime|Drama,1952,1.0,4.0,4.0,4.0
3230,"Odessa File, The ",Thriller,1974,78.0,1.0,3.6666666666666665,5.0
3231,"Saphead, The ",Comedy,1920,0.0,,,
3232,Seven Chances ,Comedy,1925,5.0,1.0,4.0,5.0
3233,Smashing Time ,Comedy,1967,2.0,5.0,5.0,5.0
3234,Train Ride to Hollywood ,Comedy,1978,0.0,,,
3235,Where the Buffalo Roam ,Comedy,1980,71.0,1.0,3.0,5.0
3236,Zachariah ,Western,1971,2.0,2.0,3.5,5.0
3237,Kestrel's Eye (Falkens цga) ,Documentary,1998,1.0,1.0,1.0,1.0
3238,Eye of the Beholder ,Thriller,1999,267.0,1.0,2.134831460674157,5.0
3239,Isn't She Great? ,Comedy,2000,37.0,1.0,2.3783783783783785,5.0
3240,"Big Tease, The ",Comedy,1999,33.0,2.0,3.272727272727273,5.0
3241,"Cup, The  ",Comedy,1999,57.0,1.0,3.6666666666666665,5.0
3242,Santitos ,Comedy,1997,3.0,3.0,3.6666666666666665,4.0
3243,Encino Man ,Comedy,1992,293.0,1.0,2.5017064846416384,5.0
3244,"Goodbye Girl, The ",Comedy|Romance,1977,322.0,1.0,3.6956521739130435,5.0
3245,I Am Cuba (Soy Cuba/Ya Kuba) ,Drama,1964,5.0,4.0,4.8,5.0
3246,Malcolm X ,Drama,1992,475.0,1.0,3.903157894736842,5.0
3247,Sister Act ,Comedy|Crime,1992,666.0,1.0,3.1681681681681684,5.0
3248,Sister Act 2: Back in the Habit ,Comedy,1993,202.0,1.0,2.5396039603960396,5.0
3249,"Hand That Rocks the Cradle, The ",Thriller,1992,340.0,1.0,3.135294117647059,5.0
3250,Alive ,Drama,1993,366.0,1.0,3.401639344262295,5.0
3251,Agnes of God ,Drama|Mystery,1985,276.0,1.0,3.380434782608696,5.0
3252,Scent of a Woman ,Drama,1992,555.0,1.0,3.7135135135135133,5.0
3253,Wayne's World ,Comedy,1992,1120.0,1.0,3.600892857142857,5.0
3254,Wayne's World 2 ,Comedy,1993,433.0,1.0,2.884526558891455,5.0
3255,"League of Their Own, A ",Comedy|Drama,1992,1099.0,1.0,3.6797088262056414,5.0
3256,Patriot Games ,Action|Thriller,1992,1052.0,1.0,3.75,5.0
3257,"Bodyguard, The ",Action|Drama|Romance|Thriller,1992,626.0,1.0,2.8594249201277955,5.0
3258,Death Becomes Her ,Comedy,1992,339.0,1.0,2.752212389380531,5.0
3259,Far and Away ,Drama|Romance,1992,403.0,1.0,3.369727047146402,5.0
3260,Howards End ,Drama,1992,480.0,1.0,3.7291666666666665,5.0
3261,Singles ,Comedy|Drama|Romance,1992,429.0,1.0,3.4825174825174825,5.0
3262,Twin Peaks: Fire Walk with Me ,Drama|Mystery,1992,163.0,1.0,2.9693251533742333,5.0
3263,White Men Can't Jump ,Comedy,1992,667.0,1.0,3.188905547226387,5.0
3264,Buffy the Vampire Slayer ,Comedy|Horror,1992,512.0,1.0,3.091796875,5.0
3265,Hard-Boiled (Lashou shentan) ,Action|Crime,1992,327.0,1.0,4.137614678899083,5.0
3266,Man Bites Dog (C'est arrivй prиs de chez vous) ,Action|Comedy|Crime|Drama,1992,154.0,1.0,3.655844155844156,5.0
3267,"Mariachi, El ",Action|Thriller,1992,483.0,1.0,3.6873706004140785,5.0
3268,Stop! Or My Mom Will Shoot ,Action|Comedy,1992,179.0,1.0,1.782122905027933,5.0
3269,Forever Young ,Adventure|Romance|Sci-Fi,1992,477.0,1.0,3.20335429769392,5.0
3270,"Cutting Edge, The ",Drama,1992,200.0,1.0,3.285,5.0
3271,Of Mice and Men ,Drama,1992,328.0,1.0,3.847560975609756,5.0
3272,Bad Lieutenant ,Crime|Drama,1992,171.0,1.0,3.2046783625730995,5.0
3273,Scream 3 ,Horror|Mystery|Thriller,2000,577.0,1.0,2.733102253032929,5.0
3274,Single White Female ,Action,1992,438.0,1.0,3.1073059360730593,5.0
3275,"Boondock Saints, The ",Action|Comedy,1999,92.0,1.0,3.619565217391304,5.0
3276,Gun Shy ,Comedy,2000,46.0,1.0,2.652173913043478,4.0
3277,Beloved/Friend (Amigo/Amado) ,Drama,1999,1.0,4.0,4.0,4.0
3278,Gendernauts ,Documentary,1999,0.0,,,
3279,Knockout ,Action|Adventure,1999,0.0,,,
3280,"Baby, The ",Horror,1973,1.0,5.0,5.0,5.0
3281,"Brandon Teena Story, The ",Documentary,1998,49.0,2.0,4.040816326530612,5.0
3282,Different for Girls ,Comedy,1996,10.0,2.0,3.7,5.0
3283,Minnie and Moskowitz ,Action,1971,15.0,3.0,3.466666666666667,4.0
3284,They Might Be Giants ,Comedy|Romance,1971,45.0,1.0,3.7333333333333334,5.0
3285,"Beach, The ",Adventure|Drama,2000,423.0,1.0,2.702127659574468,5.0
3286,Snow Day ,Comedy,2000,122.0,1.0,2.2131147540983607,5.0
3287,"Tigger Movie, The ",Animation|Children's,2000,129.0,1.0,2.7286821705426356,5.0
3288,Cotton Mary ,Drama,1999,4.0,1.0,3.0,4.0
3289,Not One Less (Yi ge dou bu neng shao) ,Drama,1999,52.0,1.0,3.769230769230769,5.0
3290,Soft Toilet Seats ,Comedy,1999,1.0,3.0,3.0,3.0
3291,Trois ,Thriller,2000,1.0,2.0,2.0,2.0
3292,"Big Combo, The ",Film-Noir,1955,6.0,3.0,3.8333333333333335,5.0
3293,Conceiving Ada ,Drama|Sci-Fi,1997,5.0,2.0,3.4,5.0
3294,Eaten Alive ,Horror,1976,2.0,1.0,2.5,4.0
3295,Raining Stones ,Drama,1993,2.0,3.0,3.5,4.0
3296,To Sir with Love ,Drama,1967,203.0,1.0,3.793103448275862,5.0
3297,With Byrd at the South Pole ,Documentary,1930,1.0,2.0,2.0,2.0
3298,Boiler Room ,Drama,2000,590.0,1.0,3.4593220338983053,5.0
3299,Hanging Up ,Comedy|Drama,2000,176.0,1.0,2.2954545454545454,5.0
3300,Pitch Black ,Action|Sci-Fi,2000,542.0,1.0,3.300738007380074,5.0
3301,"Whole Nine Yards, The ",Comedy|Crime,2000,602.0,1.0,3.3787375415282392,5.0
3302,Beautiful People ,Comedy,1999,53.0,1.0,3.339622641509434,5.0
